ind_age,ind_gender,X_index,X_parent_table_name,X_parent_index,X_submission__id,X_submission__uuid,X_submission__submission_time,X_submission__validation_status
11,female,576,BGD1906 Joint Child Protection Assessment -- adolescent survey,154,84544210,b20b4dea-3ed2-48c3-8892-0e58dd38c575,2020-02-16T10:02:53,NA
15,male,577,BGD1906 Joint Child Protection Assessment -- adolescent survey,154,84544210,b20b4dea-3ed2-48c3-8892-0e58dd38c575,2020-02-16T10:02:53,NA
16,female,578,BGD1906 Joint Child Protection Assessment -- adolescent survey,154,84544210,b20b4dea-3ed2-48c3-8892-0e58dd38c575,2020-02-16T10:02:53,NA
34,female,579,BGD1906 Joint Child Protection Assessment -- adolescent survey,154,84544210,b20b4dea-3ed2-48c3-8892-0e58dd38c575,2020-02-16T10:02:53,NA
37,male,580,BGD1906 Joint Child Protection Assessment -- adolescent survey,154,84544210,b20b4dea-3ed2-48c3-8892-0e58dd38c575,2020-02-16T10:02:53,NA
70,female,581,BGD1906 Joint Child Protection Assessment -- adolescent survey,154,84544210,b20b4dea-3ed2-48c3-8892-0e58dd38c575,2020-02-16T10:02:53,NA
1,male,582,BGD1906 Joint Child Protection Assessment -- adolescent survey,157,84544248,a67a0a06-ec2b-4640-8c83-fc178745c158,2020-02-16T10:04:01,NA
20,female,583,BGD1906 Joint Child Protection Assessment -- adolescent survey,157,84544248,a67a0a06-ec2b-4640-8c83-fc178745c158,2020-02-16T10:04:01,NA
22,male,584,BGD1906 Joint Child Protection Assessment -- adolescent survey,157,84544248,a67a0a06-ec2b-4640-8c83-fc178745c158,2020-02-16T10:04:01,NA
1,male,585,BGD1906 Joint Child Protection Assessment -- adolescent survey,158,84544250,380a2775-e053-4bc7-b04b-ecddc7fe766f,2020-02-16T10:04:04,NA
19,female,586,BGD1906 Joint Child Protection Assessment -- adolescent survey,158,84544250,380a2775-e053-4bc7-b04b-ecddc7fe766f,2020-02-16T10:04:04,NA
20,male,587,BGD1906 Joint Child Protection Assessment -- adolescent survey,158,84544250,380a2775-e053-4bc7-b04b-ecddc7fe766f,2020-02-16T10:04:04,NA
50,female,588,BGD1906 Joint Child Protection Assessment -- adolescent survey,158,84544250,380a2775-e053-4bc7-b04b-ecddc7fe766f,2020-02-16T10:04:04,NA
2,female,597,BGD1906 Joint Child Protection Assessment -- adolescent survey,160,84544253,3381db3a-4804-4a1d-925f-e0d4735b50ff,2020-02-16T10:04:09,NA
5,male,598,BGD1906 Joint Child Protection Assessment -- adolescent survey,160,84544253,3381db3a-4804-4a1d-925f-e0d4735b50ff,2020-02-16T10:04:09,NA
17,female,599,BGD1906 Joint Child Protection Assessment -- adolescent survey,160,84544253,3381db3a-4804-4a1d-925f-e0d4735b50ff,2020-02-16T10:04:09,NA
30,female,600,BGD1906 Joint Child Protection Assessment -- adolescent survey,160,84544253,3381db3a-4804-4a1d-925f-e0d4735b50ff,2020-02-16T10:04:09,NA
60,male,601,BGD1906 Joint Child Protection Assessment -- adolescent survey,160,84544253,3381db3a-4804-4a1d-925f-e0d4735b50ff,2020-02-16T10:04:09,NA
8,male,602,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
10,male,603,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
12,female,604,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
17,female,605,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
20,male,606,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
40,female,607,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
50,male,608,BGD1906 Joint Child Protection Assessment -- adolescent survey,161,84544255,386c90e0-b9c5-4e6e-b501-9b5226732f9b,2020-02-16T10:04:10,NA
0,female,613,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
2,female,614,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
4,male,615,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
7,male,616,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
10,male,617,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
14,male,618,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
18,female,619,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
19,male,620,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
30,female,621,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
60,male,622,BGD1906 Joint Child Protection Assessment -- adolescent survey,163,84544395,02cf81a9-7bc7-4bd5-bf76-9c09b723510b,2020-02-16T10:06:11,NA
5,female,623,BGD1906 Joint Child Protection Assessment -- adolescent survey,164,84544398,c3abd529-0cf5-4b39-a2d7-fe98e4eaf67f,2020-02-16T10:06:13,NA
9,male,624,BGD1906 Joint Child Protection Assessment -- adolescent survey,164,84544398,c3abd529-0cf5-4b39-a2d7-fe98e4eaf67f,2020-02-16T10:06:13,NA
17,male,625,BGD1906 Joint Child Protection Assessment -- adolescent survey,164,84544398,c3abd529-0cf5-4b39-a2d7-fe98e4eaf67f,2020-02-16T10:06:13,NA
38,female,626,BGD1906 Joint Child Protection Assessment -- adolescent survey,164,84544398,c3abd529-0cf5-4b39-a2d7-fe98e4eaf67f,2020-02-16T10:06:13,NA
45,male,627,BGD1906 Joint Child Protection Assessment -- adolescent survey,164,84544398,c3abd529-0cf5-4b39-a2d7-fe98e4eaf67f,2020-02-16T10:06:13,NA
14,male,634,BGD1906 Joint Child Protection Assessment -- adolescent survey,166,84544410,8dc3dd12-9ea4-4140-a43d-8e04f5328521,2020-02-16T10:06:17,NA
15,female,635,BGD1906 Joint Child Protection Assessment -- adolescent survey,166,84544410,8dc3dd12-9ea4-4140-a43d-8e04f5328521,2020-02-16T10:06:17,NA
16,male,636,BGD1906 Joint Child Protection Assessment -- adolescent survey,166,84544410,8dc3dd12-9ea4-4140-a43d-8e04f5328521,2020-02-16T10:06:17,NA
45,female,637,BGD1906 Joint Child Protection Assessment -- adolescent survey,166,84544410,8dc3dd12-9ea4-4140-a43d-8e04f5328521,2020-02-16T10:06:17,NA
3,male,638,BGD1906 Joint Child Protection Assessment -- adolescent survey,167,84544791,584d7a82-87a6-45cf-9bfa-2f48c8402f9d,2020-02-16T10:11:53,NA
6,female,639,BGD1906 Joint Child Protection Assessment -- adolescent survey,167,84544791,584d7a82-87a6-45cf-9bfa-2f48c8402f9d,2020-02-16T10:11:53,NA
19,male,640,BGD1906 Joint Child Protection Assessment -- adolescent survey,167,84544791,584d7a82-87a6-45cf-9bfa-2f48c8402f9d,2020-02-16T10:11:53,NA
38,female,641,BGD1906 Joint Child Protection Assessment -- adolescent survey,167,84544791,584d7a82-87a6-45cf-9bfa-2f48c8402f9d,2020-02-16T10:11:53,NA
45,male,642,BGD1906 Joint Child Protection Assessment -- adolescent survey,167,84544791,584d7a82-87a6-45cf-9bfa-2f48c8402f9d,2020-02-16T10:11:53,NA
12,male,649,BGD1906 Joint Child Protection Assessment -- adolescent survey,169,84544793,efb241c0-d8e1-4443-9fb5-a065cbd2125d,2020-02-16T10:11:54,NA
18,male,650,BGD1906 Joint Child Protection Assessment -- adolescent survey,169,84544793,efb241c0-d8e1-4443-9fb5-a065cbd2125d,2020-02-16T10:11:54,NA
18,female,651,BGD1906 Joint Child Protection Assessment -- adolescent survey,169,84544793,efb241c0-d8e1-4443-9fb5-a065cbd2125d,2020-02-16T10:11:54,NA
20,male,652,BGD1906 Joint Child Protection Assessment -- adolescent survey,169,84544793,efb241c0-d8e1-4443-9fb5-a065cbd2125d,2020-02-16T10:11:54,NA
50,female,653,BGD1906 Joint Child Protection Assessment -- adolescent survey,169,84544793,efb241c0-d8e1-4443-9fb5-a065cbd2125d,2020-02-16T10:11:54,NA
80,male,654,BGD1906 Joint Child Protection Assessment -- adolescent survey,169,84544793,efb241c0-d8e1-4443-9fb5-a065cbd2125d,2020-02-16T10:11:54,NA
20,female,655,BGD1906 Joint Child Protection Assessment -- adolescent survey,170,84544796,a851ee1a-61ee-4ff1-8c0f-353764ad5c18,2020-02-16T10:11:55,NA
20,male,656,BGD1906 Joint Child Protection Assessment -- adolescent survey,170,84544796,a851ee1a-61ee-4ff1-8c0f-353764ad5c18,2020-02-16T10:11:55,NA
15,male,657,BGD1906 Joint Child Protection Assessment -- adolescent survey,172,84544795,a40b31fc-1122-4ef1-91ea-1fa0d05b63aa,2020-02-16T10:11:55,NA
17,male,658,BGD1906 Joint Child Protection Assessment -- adolescent survey,172,84544795,a40b31fc-1122-4ef1-91ea-1fa0d05b63aa,2020-02-16T10:11:55,NA
32,female,659,BGD1906 Joint Child Protection Assessment -- adolescent survey,172,84544795,a40b31fc-1122-4ef1-91ea-1fa0d05b63aa,2020-02-16T10:11:55,NA
40,male,660,BGD1906 Joint Child Protection Assessment -- adolescent survey,172,84544795,a40b31fc-1122-4ef1-91ea-1fa0d05b63aa,2020-02-16T10:11:55,NA
11,male,661,BGD1906 Joint Child Protection Assessment -- adolescent survey,173,84544799,22c1521d-4888-47f6-9900-526c5f278253,2020-02-16T10:11:57,NA
14,female,662,BGD1906 Joint Child Protection Assessment -- adolescent survey,173,84544799,22c1521d-4888-47f6-9900-526c5f278253,2020-02-16T10:11:57,NA
18,female,663,BGD1906 Joint Child Protection Assessment -- adolescent survey,173,84544799,22c1521d-4888-47f6-9900-526c5f278253,2020-02-16T10:11:57,NA
20,male,664,BGD1906 Joint Child Protection Assessment -- adolescent survey,173,84544799,22c1521d-4888-47f6-9900-526c5f278253,2020-02-16T10:11:57,NA
45,female,665,BGD1906 Joint Child Protection Assessment -- adolescent survey,173,84544799,22c1521d-4888-47f6-9900-526c5f278253,2020-02-16T10:11:57,NA
1,male,672,BGD1906 Joint Child Protection Assessment -- adolescent survey,175,84544803,0a99b51f-53f3-450c-a6b9-310e601a9cc3,2020-02-16T10:11:58,NA
4,male,673,BGD1906 Joint Child Protection Assessment -- adolescent survey,175,84544803,0a99b51f-53f3-450c-a6b9-310e601a9cc3,2020-02-16T10:11:58,NA
16,male,674,BGD1906 Joint Child Protection Assessment -- adolescent survey,175,84544803,0a99b51f-53f3-450c-a6b9-310e601a9cc3,2020-02-16T10:11:58,NA
25,female,675,BGD1906 Joint Child Protection Assessment -- adolescent survey,175,84544803,0a99b51f-53f3-450c-a6b9-310e601a9cc3,2020-02-16T10:11:58,NA
0,female,676,BGD1906 Joint Child Protection Assessment -- adolescent survey,176,84544804,c793d6ee-4a90-4805-a362-bb691eb0fdc2,2020-02-16T10:11:58,NA
2,male,677,BGD1906 Joint Child Protection Assessment -- adolescent survey,176,84544804,c793d6ee-4a90-4805-a362-bb691eb0fdc2,2020-02-16T10:11:58,NA
3,female,678,BGD1906 Joint Child Protection Assessment -- adolescent survey,176,84544804,c793d6ee-4a90-4805-a362-bb691eb0fdc2,2020-02-16T10:11:58,NA
20,female,679,BGD1906 Joint Child Protection Assessment -- adolescent survey,176,84544804,c793d6ee-4a90-4805-a362-bb691eb0fdc2,2020-02-16T10:11:58,NA
22,male,680,BGD1906 Joint Child Protection Assessment -- adolescent survey,176,84544804,c793d6ee-4a90-4805-a362-bb691eb0fdc2,2020-02-16T10:11:58,NA
4,male,686,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
13,male,687,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
14,male,688,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
18,female,689,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
19,male,690,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
37,female,691,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
40,male,692,BGD1906 Joint Child Protection Assessment -- adolescent survey,178,84544810,84a3d68e-0532-4b2b-9553-5b59170af14e,2020-02-16T10:12:00,NA
13,male,693,BGD1906 Joint Child Protection Assessment -- adolescent survey,179,84544809,03314bde-5747-417b-a553-b0dfe769b28d,2020-02-16T10:12:00,NA
17,male,694,BGD1906 Joint Child Protection Assessment -- adolescent survey,179,84544809,03314bde-5747-417b-a553-b0dfe769b28d,2020-02-16T10:12:00,NA
19,male,695,BGD1906 Joint Child Protection Assessment -- adolescent survey,179,84544809,03314bde-5747-417b-a553-b0dfe769b28d,2020-02-16T10:12:00,NA
21,female,696,BGD1906 Joint Child Protection Assessment -- adolescent survey,179,84544809,03314bde-5747-417b-a553-b0dfe769b28d,2020-02-16T10:12:00,NA
45,female,697,BGD1906 Joint Child Protection Assessment -- adolescent survey,179,84544809,03314bde-5747-417b-a553-b0dfe769b28d,2020-02-16T10:12:00,NA
50,male,698,BGD1906 Joint Child Protection Assessment -- adolescent survey,179,84544809,03314bde-5747-417b-a553-b0dfe769b28d,2020-02-16T10:12:00,NA
18,female,703,BGD1906 Joint Child Protection Assessment -- adolescent survey,184,84544817,7ff6c5c8-8b38-4f5f-913b-a2f26fd755f4,2020-02-16T10:12:02,NA
19,male,704,BGD1906 Joint Child Protection Assessment -- adolescent survey,184,84544817,7ff6c5c8-8b38-4f5f-913b-a2f26fd755f4,2020-02-16T10:12:02,NA
5,male,705,BGD1906 Joint Child Protection Assessment -- adolescent survey,185,84544828,9483c5fa-b556-4feb-b4e1-2586b2ad6683,2020-02-16T10:12:09,NA
7,female,706,BGD1906 Joint Child Protection Assessment -- adolescent survey,185,84544828,9483c5fa-b556-4feb-b4e1-2586b2ad6683,2020-02-16T10:12:09,NA
11,female,707,BGD1906 Joint Child Protection Assessment -- adolescent survey,185,84544828,9483c5fa-b556-4feb-b4e1-2586b2ad6683,2020-02-16T10:12:09,NA
17,male,708,BGD1906 Joint Child Protection Assessment -- adolescent survey,185,84544828,9483c5fa-b556-4feb-b4e1-2586b2ad6683,2020-02-16T10:12:09,NA
32,female,709,BGD1906 Joint Child Protection Assessment -- adolescent survey,185,84544828,9483c5fa-b556-4feb-b4e1-2586b2ad6683,2020-02-16T10:12:09,NA
55,male,710,BGD1906 Joint Child Protection Assessment -- adolescent survey,185,84544828,9483c5fa-b556-4feb-b4e1-2586b2ad6683,2020-02-16T10:12:09,NA
2,male,718,BGD1906 Joint Child Protection Assessment -- adolescent survey,187,84544830,46294cc8-eae7-450d-8262-6f3c8bf31238,2020-02-16T10:12:10,NA
3,male,719,BGD1906 Joint Child Protection Assessment -- adolescent survey,187,84544830,46294cc8-eae7-450d-8262-6f3c8bf31238,2020-02-16T10:12:10,NA
18,female,720,BGD1906 Joint Child Protection Assessment -- adolescent survey,187,84544830,46294cc8-eae7-450d-8262-6f3c8bf31238,2020-02-16T10:12:10,NA
20,male,721,BGD1906 Joint Child Protection Assessment -- adolescent survey,187,84544830,46294cc8-eae7-450d-8262-6f3c8bf31238,2020-02-16T10:12:10,NA
4,male,725,BGD1906 Joint Child Protection Assessment -- adolescent survey,190,84544836,a30f99ab-716c-4bc2-8b79-f1ec102a7ebb,2020-02-16T10:12:12,NA
6,male,726,BGD1906 Joint Child Protection Assessment -- adolescent survey,190,84544836,a30f99ab-716c-4bc2-8b79-f1ec102a7ebb,2020-02-16T10:12:12,NA
18,male,727,BGD1906 Joint Child Protection Assessment -- adolescent survey,190,84544836,a30f99ab-716c-4bc2-8b79-f1ec102a7ebb,2020-02-16T10:12:12,NA
33,female,728,BGD1906 Joint Child Protection Assessment -- adolescent survey,190,84544836,a30f99ab-716c-4bc2-8b79-f1ec102a7ebb,2020-02-16T10:12:12,NA
48,male,729,BGD1906 Joint Child Protection Assessment -- adolescent survey,190,84544836,a30f99ab-716c-4bc2-8b79-f1ec102a7ebb,2020-02-16T10:12:12,NA
2,male,730,BGD1906 Joint Child Protection Assessment -- adolescent survey,191,84544838,9d8ab630-9eed-4c78-9f94-6120e7826a2b,2020-02-16T10:12:12,NA
18,female,731,BGD1906 Joint Child Protection Assessment -- adolescent survey,191,84544838,9d8ab630-9eed-4c78-9f94-6120e7826a2b,2020-02-16T10:12:12,NA
19,male,732,BGD1906 Joint Child Protection Assessment -- adolescent survey,191,84544838,9d8ab630-9eed-4c78-9f94-6120e7826a2b,2020-02-16T10:12:12,NA
5,male,738,BGD1906 Joint Child Protection Assessment -- adolescent survey,193,84544841,d55fae1c-5ea7-4a72-a06a-644f25be95ab,2020-02-16T10:12:13,NA
7,female,739,BGD1906 Joint Child Protection Assessment -- adolescent survey,193,84544841,d55fae1c-5ea7-4a72-a06a-644f25be95ab,2020-02-16T10:12:13,NA
10,male,740,BGD1906 Joint Child Protection Assessment -- adolescent survey,193,84544841,d55fae1c-5ea7-4a72-a06a-644f25be95ab,2020-02-16T10:12:13,NA
15,female,741,BGD1906 Joint Child Protection Assessment -- adolescent survey,193,84544841,d55fae1c-5ea7-4a72-a06a-644f25be95ab,2020-02-16T10:12:13,NA
30,female,742,BGD1906 Joint Child Protection Assessment -- adolescent survey,193,84544841,d55fae1c-5ea7-4a72-a06a-644f25be95ab,2020-02-16T10:12:13,NA
8,male,743,BGD1906 Joint Child Protection Assessment -- adolescent survey,194,84544844,b380f9ba-5445-49a5-98b4-9f677c2125e5,2020-02-16T10:12:14,NA
12,female,744,BGD1906 Joint Child Protection Assessment -- adolescent survey,194,84544844,b380f9ba-5445-49a5-98b4-9f677c2125e5,2020-02-16T10:12:14,NA
15,male,745,BGD1906 Joint Child Protection Assessment -- adolescent survey,194,84544844,b380f9ba-5445-49a5-98b4-9f677c2125e5,2020-02-16T10:12:14,NA
45,female,746,BGD1906 Joint Child Protection Assessment -- adolescent survey,194,84544844,b380f9ba-5445-49a5-98b4-9f677c2125e5,2020-02-16T10:12:14,NA
50,male,747,BGD1906 Joint Child Protection Assessment -- adolescent survey,194,84544844,b380f9ba-5445-49a5-98b4-9f677c2125e5,2020-02-16T10:12:14,NA
1,male,752,BGD1906 Joint Child Protection Assessment -- adolescent survey,196,84544849,41016da4-bd3a-4c62-afec-e2891aa60143,2020-02-16T10:12:16,NA
18,female,753,BGD1906 Joint Child Protection Assessment -- adolescent survey,196,84544849,41016da4-bd3a-4c62-afec-e2891aa60143,2020-02-16T10:12:16,NA
22,female,754,BGD1906 Joint Child Protection Assessment -- adolescent survey,196,84544849,41016da4-bd3a-4c62-afec-e2891aa60143,2020-02-16T10:12:16,NA
55,female,755,BGD1906 Joint Child Protection Assessment -- adolescent survey,196,84544849,41016da4-bd3a-4c62-afec-e2891aa60143,2020-02-16T10:12:16,NA
20,male,756,BGD1906 Joint Child Protection Assessment -- adolescent survey,196,84544849,41016da4-bd3a-4c62-afec-e2891aa60143,2020-02-16T10:12:16,NA
17,female,757,BGD1906 Joint Child Protection Assessment -- adolescent survey,197,84544851,0cb1fe0d-9eb9-4603-80d6-5e127af05512,2020-02-16T10:12:17,NA
40,female,758,BGD1906 Joint Child Protection Assessment -- adolescent survey,197,84544851,0cb1fe0d-9eb9-4603-80d6-5e127af05512,2020-02-16T10:12:17,NA
50,male,759,BGD1906 Joint Child Protection Assessment -- adolescent survey,197,84544851,0cb1fe0d-9eb9-4603-80d6-5e127af05512,2020-02-16T10:12:17,NA
15,female,764,BGD1906 Joint Child Protection Assessment -- adolescent survey,199,84544853,04a306e1-178e-42c4-a02d-9d43c04bc89f,2020-02-16T10:12:18,NA
30,female,765,BGD1906 Joint Child Protection Assessment -- adolescent survey,199,84544853,04a306e1-178e-42c4-a02d-9d43c04bc89f,2020-02-16T10:12:18,NA
16,female,766,BGD1906 Joint Child Protection Assessment -- adolescent survey,200,84545233,f02f47f0-ce33-42c6-82a2-3cfe3d25644b,2020-02-16T10:15:09,NA
18,male,767,BGD1906 Joint Child Protection Assessment -- adolescent survey,200,84545233,f02f47f0-ce33-42c6-82a2-3cfe3d25644b,2020-02-16T10:15:09,NA
48,female,768,BGD1906 Joint Child Protection Assessment -- adolescent survey,200,84545233,f02f47f0-ce33-42c6-82a2-3cfe3d25644b,2020-02-16T10:15:09,NA
19,female,769,BGD1906 Joint Child Protection Assessment -- adolescent survey,202,84545237,53783a26-c7c1-4134-a465-68a73e23b867,2020-02-16T10:15:12,NA
21,male,770,BGD1906 Joint Child Protection Assessment -- adolescent survey,202,84545237,53783a26-c7c1-4134-a465-68a73e23b867,2020-02-16T10:15:12,NA
70,female,771,BGD1906 Joint Child Protection Assessment -- adolescent survey,202,84545237,53783a26-c7c1-4134-a465-68a73e23b867,2020-02-16T10:15:12,NA
0,female,772,BGD1906 Joint Child Protection Assessment -- adolescent survey,203,84545243,9fa66c40-ef99-4303-adb4-c03c6146eeaf,2020-02-16T10:15:13,NA
4,male,773,BGD1906 Joint Child Protection Assessment -- adolescent survey,203,84545243,9fa66c40-ef99-4303-adb4-c03c6146eeaf,2020-02-16T10:15:13,NA
20,female,774,BGD1906 Joint Child Protection Assessment -- adolescent survey,203,84545243,9fa66c40-ef99-4303-adb4-c03c6146eeaf,2020-02-16T10:15:13,NA
25,male,775,BGD1906 Joint Child Protection Assessment -- adolescent survey,203,84545243,9fa66c40-ef99-4303-adb4-c03c6146eeaf,2020-02-16T10:15:13,NA
3,male,780,BGD1906 Joint Child Protection Assessment -- adolescent survey,206,84545302,c8f98882-75f6-4520-8c2f-4dfd7ac61e55,2020-02-16T10:16:07,NA
20,female,781,BGD1906 Joint Child Protection Assessment -- adolescent survey,206,84545302,c8f98882-75f6-4520-8c2f-4dfd7ac61e55,2020-02-16T10:16:07,NA
21,male,782,BGD1906 Joint Child Protection Assessment -- adolescent survey,206,84545302,c8f98882-75f6-4520-8c2f-4dfd7ac61e55,2020-02-16T10:16:07,NA
2,male,786,BGD1906 Joint Child Protection Assessment -- adolescent survey,208,84545307,24a284d6-996e-407d-8f23-7cd70c625ef3,2020-02-16T10:16:10,NA
9,female,787,BGD1906 Joint Child Protection Assessment -- adolescent survey,208,84545307,24a284d6-996e-407d-8f23-7cd70c625ef3,2020-02-16T10:16:10,NA
19,female,788,BGD1906 Joint Child Protection Assessment -- adolescent survey,208,84545307,24a284d6-996e-407d-8f23-7cd70c625ef3,2020-02-16T10:16:10,NA
21,male,789,BGD1906 Joint Child Protection Assessment -- adolescent survey,208,84545307,24a284d6-996e-407d-8f23-7cd70c625ef3,2020-02-16T10:16:10,NA
2,male,790,BGD1906 Joint Child Protection Assessment -- adolescent survey,209,84545309,6c8b8326-cd82-44b9-84fd-7fec06b64059,2020-02-16T10:16:12,NA
20,female,791,BGD1906 Joint Child Protection Assessment -- adolescent survey,209,84545309,6c8b8326-cd82-44b9-84fd-7fec06b64059,2020-02-16T10:16:12,NA
30,male,792,BGD1906 Joint Child Protection Assessment -- adolescent survey,209,84545309,6c8b8326-cd82-44b9-84fd-7fec06b64059,2020-02-16T10:16:12,NA
12,male,797,BGD1906 Joint Child Protection Assessment -- adolescent survey,212,84630712,1c64ea8b-fa7f-4be4-9bcc-cf96b47933f3,2020-02-17T10:32:25,NA
15,female,798,BGD1906 Joint Child Protection Assessment -- adolescent survey,212,84630712,1c64ea8b-fa7f-4be4-9bcc-cf96b47933f3,2020-02-17T10:32:25,NA
18,male,799,BGD1906 Joint Child Protection Assessment -- adolescent survey,212,84630712,1c64ea8b-fa7f-4be4-9bcc-cf96b47933f3,2020-02-17T10:32:25,NA
21,male,800,BGD1906 Joint Child Protection Assessment -- adolescent survey,212,84630712,1c64ea8b-fa7f-4be4-9bcc-cf96b47933f3,2020-02-17T10:32:25,NA
45,male,801,BGD1906 Joint Child Protection Assessment -- adolescent survey,212,84630712,1c64ea8b-fa7f-4be4-9bcc-cf96b47933f3,2020-02-17T10:32:25,NA
1,female,802,BGD1906 Joint Child Protection Assessment -- adolescent survey,213,84630721,09655c2c-8e27-4e12-94e4-fa03bd92b85b,2020-02-17T10:32:28,NA
2,female,803,BGD1906 Joint Child Protection Assessment -- adolescent survey,213,84630721,09655c2c-8e27-4e12-94e4-fa03bd92b85b,2020-02-17T10:32:28,NA
18,female,804,BGD1906 Joint Child Protection Assessment -- adolescent survey,213,84630721,09655c2c-8e27-4e12-94e4-fa03bd92b85b,2020-02-17T10:32:28,NA
20,male,805,BGD1906 Joint Child Protection Assessment -- adolescent survey,213,84630721,09655c2c-8e27-4e12-94e4-fa03bd92b85b,2020-02-17T10:32:28,NA
10,female,806,BGD1906 Joint Child Protection Assessment -- adolescent survey,214,84630726,68533c5a-2d58-4d2a-9f50-5638a1b92d97,2020-02-17T10:32:31,NA
12,male,807,BGD1906 Joint Child Protection Assessment -- adolescent survey,214,84630726,68533c5a-2d58-4d2a-9f50-5638a1b92d97,2020-02-17T10:32:31,NA
15,male,808,BGD1906 Joint Child Protection Assessment -- adolescent survey,214,84630726,68533c5a-2d58-4d2a-9f50-5638a1b92d97,2020-02-17T10:32:31,NA
50,female,809,BGD1906 Joint Child Protection Assessment -- adolescent survey,214,84630726,68533c5a-2d58-4d2a-9f50-5638a1b92d97,2020-02-17T10:32:31,NA
17,male,810,BGD1906 Joint Child Protection Assessment -- adolescent survey,215,84630778,5d40568f-c198-4157-9d31-1e2ab718bc55,2020-02-17T10:33:09,NA
50,female,811,BGD1906 Joint Child Protection Assessment -- adolescent survey,215,84630778,5d40568f-c198-4157-9d31-1e2ab718bc55,2020-02-17T10:33:09,NA
65,male,812,BGD1906 Joint Child Protection Assessment -- adolescent survey,215,84630778,5d40568f-c198-4157-9d31-1e2ab718bc55,2020-02-17T10:33:09,NA
10,female,813,BGD1906 Joint Child Protection Assessment -- adolescent survey,217,84631174,d92d261b-5bea-4738-ab1e-51380a474c61,2020-02-17T10:36:03,NA
12,male,814,BGD1906 Joint Child Protection Assessment -- adolescent survey,217,84631174,d92d261b-5bea-4738-ab1e-51380a474c61,2020-02-17T10:36:03,NA
14,female,815,BGD1906 Joint Child Protection Assessment -- adolescent survey,217,84631174,d92d261b-5bea-4738-ab1e-51380a474c61,2020-02-17T10:36:03,NA
16,male,816,BGD1906 Joint Child Protection Assessment -- adolescent survey,217,84631174,d92d261b-5bea-4738-ab1e-51380a474c61,2020-02-17T10:36:03,NA
